size_bytes,filename,filepath,is_empty,wav_readable,scan_status,recorder_id,start_dt,date,month,birdnet_week48,session,file_id,min_to_sunrise,min_to_sunset,solar_slot,duration_s,samplerate,channels,format,subtype,end_dt,birdnet_status,perch_status,updated_at,last_error
1382400860,2453AC0263FBD00C_20250622_195500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250622_195500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-22 19:55:00,2025-06-22,6.0,24.0,evening,2453AC0263FBD00C_20250622_195500,,-117.7,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-22 21:55:00.000000,pending,pending,2026-01-05 13:59:02.149033,
1381440860,2453AC0263FBD00C_20250622_215505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250622_215505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-22 21:55:05,2025-06-22,6.0,24.0,evening,2453AC0263FBD00C_20250622_215505,,2.4,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-22 23:55:00.000000,pending,pending,2026-01-05 13:59:02.163472,
1382400860,2453AC0263FBD00C_20250623_041500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250623_041500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-23 04:15:00,2025-06-23,6.0,24.0,morning,2453AC0263FBD00C_20250623_041500,-62.5,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-23 06:15:00.000000,pending,pending,2026-01-05 13:59:02.181140,
690240860,2453AC0263FBD00C_20250623_061505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250623_061505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-23 06:15:05,2025-06-23,6.0,24.0,morning,2453AC0263FBD00C_20250623_061505,57.6,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-23 07:15:00.000000,pending,pending,2026-01-05 13:59:02.197512,
1382400860,2453AC0263FBD00C_20250623_195500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250623_195500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-23 19:55:00,2025-06-23,6.0,24.0,evening,2453AC0263FBD00C_20250623_195500,,-117.8,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-23 21:55:00.000000,pending,pending,2026-01-05 13:59:02.207380,
1381440860,2453AC0263FBD00C_20250623_215505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250623_215505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-23 21:55:05,2025-06-23,6.0,24.0,evening,2453AC0263FBD00C_20250623_215505,,2.2,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-23 23:55:00.000000,pending,pending,2026-01-05 13:59:02.232036,
1382400860,2453AC0263FBD00C_20250624_041500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250624_041500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-24 04:15:00,2025-06-24,6.0,24.0,morning,2453AC0263FBD00C_20250624_041500,-62.8,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-24 06:15:00.000000,pending,pending,2026-01-05 13:59:02.249709,
690240860,2453AC0263FBD00C_20250624_061505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250624_061505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-24 06:15:05,2025-06-24,6.0,24.0,morning,2453AC0263FBD00C_20250624_061505,57.3,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-24 07:15:00.000000,pending,pending,2026-01-05 13:59:02.271922,
1382400860,2453AC0263FBD00C_20250624_195500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250624_195500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-24 19:55:00,2025-06-24,6.0,24.0,evening,2453AC0263FBD00C_20250624_195500,,-117.9,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-24 21:55:00.000000,pending,pending,2026-01-05 13:59:02.290217,
1381440860,2453AC0263FBD00C_20250624_215505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250624_215505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-24 21:55:05,2025-06-24,6.0,24.0,evening,2453AC0263FBD00C_20250624_215505,,2.2,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-24 23:55:00.000000,pending,pending,2026-01-05 13:59:02.306327,
1382400860,2453AC0263FBD00C_20250625_041500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250625_041500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-25 04:15:00,2025-06-25,6.0,24.0,morning,2453AC0263FBD00C_20250625_041500,-63.2,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-25 06:15:00.000000,pending,pending,2026-01-05 13:59:02.335596,
690240860,2453AC0263FBD00C_20250625_061505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250625_061505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-25 06:15:05,2025-06-25,6.0,24.0,morning,2453AC0263FBD00C_20250625_061505,56.9,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-25 07:15:00.000000,pending,pending,2026-01-05 13:59:02.353481,
1382400860,2453AC0263FBD00C_20250625_195500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250625_195500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-25 19:55:00,2025-06-25,6.0,24.0,evening,2453AC0263FBD00C_20250625_195500,,-117.9,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-25 21:55:00.000000,pending,pending,2026-01-05 13:59:02.374583,
1381440860,2453AC0263FBD00C_20250625_215505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250625_215505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-25 21:55:05,2025-06-25,6.0,24.0,evening,2453AC0263FBD00C_20250625_215505,,2.2,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-25 23:55:00.000000,pending,pending,2026-01-05 13:59:02.392577,
1382208860,2453AC0263FBD00C_20250626_041501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250626_041501.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-26 04:15:01,2025-06-26,6.0,24.0,morning,2453AC0263FBD00C_20250626_041501,-63.6,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-26 06:15:00.000000,pending,pending,2026-01-05 13:59:02.401973,
690240860,2453AC0263FBD00C_20250626_061505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250626_061505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-26 06:15:05,2025-06-26,6.0,24.0,morning,2453AC0263FBD00C_20250626_061505,56.5,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-26 07:15:00.000000,pending,pending,2026-01-05 13:59:02.424749,
1382400860,2453AC0263FBD00C_20250626_195500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250626_195500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-26 19:55:00,2025-06-26,6.0,24.0,evening,2453AC0263FBD00C_20250626_195500,,-117.8,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-26 21:55:00.000000,pending,pending,2026-01-05 13:59:02.443372,
1381440860,2453AC0263FBD00C_20250626_215505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250626_215505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-26 21:55:05,2025-06-26,6.0,24.0,evening,2453AC0263FBD00C_20250626_215505,,2.2,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-26 23:55:00.000000,pending,pending,2026-01-05 13:59:02.465347,
1382208860,2453AC0263FBD00C_20250627_041501.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250627_041501.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-27 04:15:01,2025-06-27,6.0,24.0,morning,2453AC0263FBD00C_20250627_041501,-64.1,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-27 06:15:00.000000,pending,pending,2026-01-05 13:59:02.485084,
690240860,2453AC0263FBD00C_20250627_061505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250627_061505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-27 06:15:05,2025-06-27,6.0,24.0,morning,2453AC0263FBD00C_20250627_061505,56.0,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-27 07:15:00.000000,pending,pending,2026-01-05 13:59:02.507047,
1382400860,2453AC0263FBD00C_20250627_195500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250627_195500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-27 19:55:00,2025-06-27,6.0,24.0,evening,2453AC0263FBD00C_20250627_195500,,-117.7,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-27 21:55:00.000000,pending,pending,2026-01-05 13:59:02.522473,
1381440860,2453AC0263FBD00C_20250627_215505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250627_215505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-27 21:55:05,2025-06-27,6.0,24.0,evening,2453AC0263FBD00C_20250627_215505,,2.3,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-27 23:55:00.000000,pending,pending,2026-01-05 13:59:02.556475,
1382208860,2453AC0263FBD00C_20250628_042001.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250628_042001.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-28 04:20:01,2025-06-28,6.0,24.0,morning,2453AC0263FBD00C_20250628_042001,-59.6,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-06-28 06:20:00.000000,pending,pending,2026-01-05 13:59:02.586534,
690240860,2453AC0263FBD00C_20250628_062005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250628_062005.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-28 06:20:05,2025-06-28,6.0,24.0,morning,2453AC0263FBD00C_20250628_062005,60.5,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-06-28 07:20:00.000000,pending,pending,2026-01-05 13:59:02.607737,
1382400860,2453AC0263FBD00C_20250628_195500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250628_195500.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-28 19:55:00,2025-06-28,6.0,24.0,evening,2453AC0263FBD00C_20250628_195500,,-117.6,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-06-28 21:55:00.000000,pending,pending,2026-01-05 13:59:02.618545,
1381440860,2453AC0263FBD00C_20250628_215505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250628_215505.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-28 21:55:05,2025-06-28,6.0,24.0,evening,2453AC0263FBD00C_20250628_215505,,2.5,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-06-28 23:55:00.000000,pending,pending,2026-01-05 13:59:02.650331,
488,2453AC0263FBD00C_20250630_042000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250630_042000.WAV,False,True,scanned,2453AC0263FBD00C,2025-06-30 04:20:00,2025-06-30,6.0,24.0,morning,2453AC0263FBD00C_20250630_042000,-60.8,,sunrise_-60,0.0,96000.0,1.0,WAV,PCM_16,2025-06-30 04:20:00.000000,pending,pending,2026-01-05 13:59:02.672764,
0,2453AC0263FBD00C_20250630_062005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250630_062005.WAV,True,False,empty_file,,,,,,,,,,,,,,,,,,,,0 Byte File
0,2453AC0263FBD00C_20250630_195500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250630_195500.WAV,True,False,empty_file,,,,,,,,,,,,,,,,,,,,0 Byte File
0,2453AC0263FBD00C_20250630_215505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250630_215505.WAV,True,False,empty_file,,,,,,,,,,,,,,,,,,,,0 Byte File
1382208860,2453AC0263FBD00C_20250720_044001.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250720_044001.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-20 04:40:01,2025-07-20,7.0,27.0,morning,2453AC0263FBD00C_20250720_044001,-61.0,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-07-20 06:40:00.000000,pending,pending,2026-01-05 13:59:02.696383,
690240860,2453AC0263FBD00C_20250720_064005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250720_064005.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-20 06:40:05,2025-07-20,7.0,27.0,morning,2453AC0263FBD00C_20250720_064005,59.1,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-07-20 07:40:00.000000,pending,pending,2026-01-05 13:59:02.712983,
1382400860,2453AC0263FBD00C_20250720_194000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250720_194000.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-20 19:40:00,2025-07-20,7.0,27.0,evening,2453AC0263FBD00C_20250720_194000,,-116.8,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-07-20 21:40:00.000000,pending,pending,2026-01-05 13:59:02.734808,
1381440860,2453AC0263FBD00C_20250720_214005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250720_214005.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-20 21:40:05,2025-07-20,7.0,27.0,evening,2453AC0263FBD00C_20250720_214005,,3.3,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-07-20 23:40:00.000000,pending,pending,2026-01-05 13:59:02.760481,
1382208860,2453AC0263FBD00C_20250721_044001.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250721_044001.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-21 04:40:01,2025-07-21,7.0,27.0,morning,2453AC0263FBD00C_20250721_044001,-62.3,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-07-21 06:40:00.000000,pending,pending,2026-01-05 13:59:02.783069,
690240860,2453AC0263FBD00C_20250721_064005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250721_064005.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-21 06:40:05,2025-07-21,7.0,27.0,morning,2453AC0263FBD00C_20250721_064005,57.8,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-07-21 07:40:00.000000,pending,pending,2026-01-05 13:59:02.801758,
1382400860,2453AC0263FBD00C_20250721_194000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250721_194000.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-21 19:40:00,2025-07-21,7.0,27.0,evening,2453AC0263FBD00C_20250721_194000,,-115.5,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-07-21 21:40:00.000000,pending,pending,2026-01-05 13:59:02.816715,
1381440860,2453AC0263FBD00C_20250721_214005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250721_214005.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-21 21:40:05,2025-07-21,7.0,27.0,evening,2453AC0263FBD00C_20250721_214005,,4.5,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-07-21 23:40:00.000000,pending,pending,2026-01-05 13:59:02.845104,
1382208860,2453AC0263FBD00C_20250722_044001.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250722_044001.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-22 04:40:01,2025-07-22,7.0,28.0,morning,2453AC0263FBD00C_20250722_044001,-63.6,,sunrise_-60,7199.0,96000.0,1.0,WAV,PCM_16,2025-07-22 06:40:00.000000,pending,pending,2026-01-05 13:59:02.866494,
690240860,2453AC0263FBD00C_20250722_064005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250722_064005.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-22 06:40:05,2025-07-22,7.0,28.0,morning,2453AC0263FBD00C_20250722_064005,56.5,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-07-22 07:40:00.000000,pending,pending,2026-01-05 13:59:02.888717,
1382400860,2453AC0263FBD00C_20250722_193500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250722_193500.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-22 19:35:00,2025-07-22,7.0,28.0,evening,2453AC0263FBD00C_20250722_193500,,-119.3,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-07-22 21:35:00.000000,pending,pending,2026-01-05 13:59:02.899109,
488,2453AC0263FBD00C_20250722_213505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250722_213505.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-22 21:35:05,2025-07-22,7.0,28.0,evening,2453AC0263FBD00C_20250722_213505,,0.8,sunset_0,0.0,96000.0,1.0,WAV,PCM_16,2025-07-22 21:35:05.000000,pending,pending,2026-01-05 13:59:02.921918,
1382400860,2453AC0263FBD00C_20250726_193000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250726_193000.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-26 19:30:00,2025-07-26,7.0,28.0,evening,2453AC0263FBD00C_20250726_193000,,-118.8,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-07-26 21:30:00.000000,pending,pending,2026-01-05 13:59:02.944071,
1381440860,2453AC0263FBD00C_20250726_213005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250726_213005.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-26 21:30:05,2025-07-26,7.0,28.0,evening,2453AC0263FBD00C_20250726_213005,,1.3,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-07-26 23:30:00.000000,pending,pending,2026-01-05 13:59:02.966823,
1382400860,2453AC0263FBD00C_20250727_044500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250727_044500.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-27 04:45:00,2025-07-27,7.0,28.0,morning,2453AC0263FBD00C_20250727_044500,-65.6,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-07-27 06:45:00.000000,pending,pending,2026-01-05 13:59:02.978647,
690240860,2453AC0263FBD00C_20250727_064505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250727_064505.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-27 06:45:05,2025-07-27,7.0,28.0,morning,2453AC0263FBD00C_20250727_064505,54.5,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-07-27 07:45:00.000000,pending,pending,2026-01-05 13:59:03.010339,
1382400860,2453AC0263FBD00C_20250727_193000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250727_193000.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-27 19:30:00,2025-07-27,7.0,28.0,evening,2453AC0263FBD00C_20250727_193000,,-117.3,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-07-27 21:30:00.000000,pending,pending,2026-01-05 13:59:03.026276,
1381440860,2453AC0263FBD00C_20250727_213005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250727_213005.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-27 21:30:05,2025-07-27,7.0,28.0,evening,2453AC0263FBD00C_20250727_213005,,2.7,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-07-27 23:30:00.000000,pending,pending,2026-01-05 13:59:03.058413,
1382400860,2453AC0263FBD00C_20250728_045000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250728_045000.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-28 04:50:00,2025-07-28,7.0,28.0,morning,2453AC0263FBD00C_20250728_045000,-62.0,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-07-28 06:50:00.000000,pending,pending,2026-01-05 13:59:03.074089,
690240860,2453AC0263FBD00C_20250728_065005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250728_065005.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-28 06:50:05,2025-07-28,7.0,28.0,morning,2453AC0263FBD00C_20250728_065005,58.1,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-07-28 07:50:00.000000,pending,pending,2026-01-05 13:59:03.089877,
1382400860,2453AC0263FBD00C_20250728_193000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250728_193000.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-28 19:30:00,2025-07-28,7.0,28.0,evening,2453AC0263FBD00C_20250728_193000,,-115.9,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-07-28 21:30:00.000000,pending,pending,2026-01-05 13:59:03.125830,
1381440860,2453AC0263FBD00C_20250728_213005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250728_213005.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-28 21:30:05,2025-07-28,7.0,28.0,evening,2453AC0263FBD00C_20250728_213005,,4.2,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-07-28 23:30:00.000000,pending,pending,2026-01-05 13:59:03.139208,
1382400860,2453AC0263FBD00C_20250729_045000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250729_045000.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-29 04:50:00,2025-07-29,7.0,28.0,morning,2453AC0263FBD00C_20250729_045000,-63.5,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-07-29 06:50:00.000000,pending,pending,2026-01-05 13:59:03.164670,
690240860,2453AC0263FBD00C_20250729_065005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250729_065005.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-29 06:50:05,2025-07-29,7.0,28.0,morning,2453AC0263FBD00C_20250729_065005,56.6,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-07-29 07:50:00.000000,pending,pending,2026-01-05 13:59:03.184993,
1382400860,2453AC0263FBD00C_20250730_045000.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250730_045000.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-30 04:50:00,2025-07-30,7.0,28.0,morning,2453AC0263FBD00C_20250730_045000,-64.9,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-07-30 06:50:00.000000,pending,pending,2026-01-05 13:59:03.200776,
690240860,2453AC0263FBD00C_20250730_065005.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250730_065005.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-30 06:50:05,2025-07-30,7.0,28.0,morning,2453AC0263FBD00C_20250730_065005,55.2,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-07-30 07:50:00.000000,pending,pending,2026-01-05 13:59:03.232980,
1382400860,2453AC0263FBD00C_20250730_192500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250730_192500.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-30 19:25:00,2025-07-30,7.0,28.0,evening,2453AC0263FBD00C_20250730_192500,,-117.8,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-07-30 21:25:00.000000,pending,pending,2026-01-05 13:59:03.249894,
1381440860,2453AC0263FBD00C_20250730_212505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250730_212505.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-30 21:25:05,2025-07-30,7.0,28.0,evening,2453AC0263FBD00C_20250730_212505,,2.3,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-07-30 23:25:00.000000,pending,pending,2026-01-05 13:59:03.266327,
1382400860,2453AC0263FBD00C_20250731_045500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250731_045500.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-31 04:55:00,2025-07-31,7.0,28.0,morning,2453AC0263FBD00C_20250731_045500,-61.4,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-07-31 06:55:00.000000,pending,pending,2026-01-05 13:59:03.282833,
690240860,2453AC0263FBD00C_20250731_065505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250731_065505.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-31 06:55:05,2025-07-31,7.0,28.0,morning,2453AC0263FBD00C_20250731_065505,58.7,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-07-31 07:55:00.000000,pending,pending,2026-01-05 13:59:03.300703,
1382400860,2453AC0263FBD00C_20250731_192500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250731_192500.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-31 19:25:00,2025-07-31,7.0,28.0,evening,2453AC0263FBD00C_20250731_192500,,-116.2,sunset_-120,7200.0,96000.0,1.0,WAV,PCM_16,2025-07-31 21:25:00.000000,pending,pending,2026-01-05 13:59:03.330457,
1381440860,2453AC0263FBD00C_20250731_212505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250731_212505.WAV,False,True,scanned,2453AC0263FBD00C,2025-07-31 21:25:05,2025-07-31,7.0,28.0,evening,2453AC0263FBD00C_20250731_212505,,3.9,sunset_0,7195.0,96000.0,1.0,WAV,PCM_16,2025-07-31 23:25:00.000000,pending,pending,2026-01-05 13:59:03.333917,
1382400860,2453AC0263FBD00C_20250801_045500.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250801_045500.WAV,False,True,scanned,2453AC0263FBD00C,2025-08-01 04:55:00,2025-08-01,8.0,29.0,morning,2453AC0263FBD00C_20250801_045500,-62.9,,sunrise_-60,7200.0,96000.0,1.0,WAV,PCM_16,2025-08-01 06:55:00.000000,pending,pending,2026-01-05 13:59:03.359659,
690240860,2453AC0263FBD00C_20250801_065505.WAV,D:\Samsung SSD 850 EVO extern\wmv\2453AC0263FBD00C_20250801_065505.WAV,False,True,scanned,2453AC0263FBD00C,2025-08-01 06:55:05,2025-08-01,8.0,29.0,morning,2453AC0263FBD00C_20250801_065505,57.2,,sunrise_60,3595.0,96000.0,1.0,WAV,PCM_16,2025-08-01 07:55:00.000000,pending,pending,2026-01-05 13:59:03.370934,
